text,offline_crime,online_crime,drugs,gambling,pornography,prostitution,slavery,suicide,terrorism,weapons,body_shaming,health_shaming,politics,racism,religion,sexual_minorities,sexism,social_injustice
"лет, бро, это значит проблемы со здоровьем уже начинаются. В молодости хуярил фенамин в таблетках с совковых запасов и ужирался в говно.А щас радуешься тому, что хотя бы бокальчик вина и пару хапок с бульбика можно по праздникам.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Иммунодефицит был, но как одна из причин сепсиса, полиорганной недостаточности.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Как у грудного ребенка окулист будет смотреть ретинопатию не имея спец аппарата Ретинопатия 2 степени,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ну это  язвенный колит в прямой кишке из-за чего я постоянно сру окровавленным,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Рак простаты! Рак рак пидор рак,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Симптомы полностью можно в справочнике болезней посмотреть:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Имею хронические фарингит, гастрит, панкреатит и простатит. Проблемы с сердцем: пароксизм наджелудочковой тахикардии. Плюс ко всему сколиоз, гипергидроз, плоскостопие и ВСД. Военкомату похуй, скоро отправляют. Думаю там загнусь.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Во время болезни, если нет аппетита- значит есть не надо.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"прыщи на лбу - показатель нездоровья в желчном пузыре, сходите а гасроэнторологу проверьтесь",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Лечебное голодание поможет ли при психических заболеваниях,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Срочно к психиатруЧтоб ему дали белый билет и он бы устроился разве что поденным рабочим?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"крепите нээрвы, и сосуды, рано атеросклероз",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Гастрит, панкреатит... Надо на обследование идти",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
возраст? коренные или молочные зубы? а так много сладкого лимонада и прочее профилактика грызи мел,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Может быть собачья деменция tt:// пробел из ссылки удалитеДиагностика и лечение деменции слабоумия у собак,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
есть полный мануалтолько совсем отбитый аутист не сможет с ним поставить Арч,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
обязан ли стоматоло сделать обезболивание при удалении зуба? БЕСПЛАТНО.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Сейчас гребут всех, и с плоскостопием, и с плоскожопием",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Головная боль и кровь из носа. Что может быть, и что делать?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Посоветуйте клинику в Москве или НИИ где хорошо лечат или оперируют аденому простаты...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
К эндокринологу и диетологу. Речь идёт о преддиабете и метаболическом синдроме.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Температура при панлейкопении упала на 38.4 это нормально? у котёнка,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Может ли при энтеро инфекции быть запор?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Нет конечно! Наркоз это очень вредно, его лишний раз не делают",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Температура может подняться. Ротовирус ""кишечный грип"" хотя быПри воспалительных процессах-поднимается обязательно. При аппендиците и, тем более перитоните  еще боли специфические.Кроме аппендицита там много чего еще есть, что может воспалиться",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"хз анон мне выдалбливали чем то типа долото, и да вообще не больно обезболка ультракаин была",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Сколько длиться операция на сердце при инфекционном эндокардите с приобретенным пороком сердца ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
При обострении шизофрении человек чувствует боль ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
нормально.. побаливал и отвалился от здорового зуба,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"хруст в шее, головная боль, и лицевой нерв",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Можно, если врачи признают его дееспособным",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
идти в травмпункт за уколом противостолбнячной сыворотки,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
После укола синяк и опухла вена почему?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Все что угодно от гастрита до миелолейкозаСходи к врачу сдай анализы. При глистах будет эозинофилия. Если все норм - значит психиатр твой врач,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Хм, надо оправлять постоянно на принудительное лечение Учасковый и суд вам в помощь, после прохождения лечения, больные люди становятся намного спокойнее и безобиднее, удачи.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Инсульт и инфаркт - состояния, угрожающие жизни. Лекарства назначает только врач.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Насморк? Явно - с соплями выскочили остатки мозгов!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"с вероятностью процентов в 60 все у вас должно быть нормально, но остаются же еще 40....Нужно с врачом говорить об этом. Можете обратиться сюда zt-dv. или к вашему лечащему врачу",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Лучше идите к врачу. Что то тут не то.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Лучше к врачу. Бронхит, грипп, простуда требуют разного лечения.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
что хуже аппендицит или воспаленние легких? я сейчас серьезна!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Каково влияние кока колы на мозг и организм в целом?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"гастрит - воспаление желудка. если есть желудок, то и гастрит может быть запросто",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Сколько в норме болеть ребенку ОРВИ в год?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"симптомы:Лихорадка;Покраснение, болезненность, отек раны, повышение температуры кожи вокруг нее;Выделение крови или гноя из раны;Неприятный, гнилостный запах от раны;Головокружение или учащение сердцебиений.нет, не может",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Многоводие. Лечение? Сколько раз в день пить канефрон и актовегин?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
нервы - отдых мозгам и нагрузка мышцам нужна спорт,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"значит, что вы перенесли гепатит А болезньБоткина раньше и антитела остались в крови.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Примерно половину лечебной дозы неделю. Проще Кот Эрвин. Коты его сами пьют, когда им нужно.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Покалывания указывают на нарушение капиллярного кровообращения.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Допустимо ли, чтобы переболевший туберкулёзом работал в детском саду педагогом?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
при аппендиците обязательно присутствует острая боль?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ну а у меня все достаточно уныло:хронический простатитжировой гепатозхронический панкреатитгеморройгиперацидный гастритхронический бронхит,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Терапевт и эндокринолог вам в помощь,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"был гастрит, который со временем превратился в язву. Больно было там, где желудок, но не сильно. Никуда не отдавало, ничего не больно было поворачивать.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"И зачем тогда Фрейд занимался психоанализом? Выдумывал всякую хуйню типа подсознательного, чтобы легче обдурить пациентов?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Срочно заболел грипом температура 37.2 сопли кашель горло красное подскажите народные средства,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Поясните за связь др/дп и сосудов головы/шеи/шейного остеохондроза и вообще проблем со спиной. Реально?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"как тебе живется с тучей заболеваний?Чего ты проецируешь, порватка? Со здоровьем у меня все отлично.Ты ж собиратель мусорок. Самых отстойных шмар. Неудачник, жаль тебя, годные тянки не жают?Ну точно порватка, лол.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
